age,income,experience,score,click_rate,time_spent,noise1,noise2,target
30,59362,10,88,0.08,32,0.0424554357253637,0.44315860712451605,0
27,57315,15,92,0.13,54,0.29574027607814257,0.22843050261616293,0
59,57746,7,80,0.14,32,0.23414623467728046,0.13548249433293003,0
41,40057,7,78,0.27,76,0.27688051035236283,0.712234112335033,1
39,72915,10,85,0.24,53,0.19071776913379945,0.6285690691389,1
27,51061,4,62,0.29,38,0.6179160211023198,0.49778886651776166,0
48,81370,18,90,0.2,28,0.6626728696566668,0.42323829579084626,1
59,64157,10,58,0.11,71,0.1484654904832603,0.3222177308208781,0
45,41322,19,70,0.13,50,0.7411459846147578,0.08800871221850226,0
49,99812,14,52,0.13,52,0.25004547625862894,0.29926964753019347,0
36,64017,13,74,0.13,46,0.2829225024995654,0.8383946229617858,1
39,86792,15,74,0.22,64,0.8288083388436225,0.783675394587312,1
35,57742,16,61,0.18,21,0.901165915271192,0.9723177239412414,0
26,94808,2,78,0.15,34,0.8247563134684233,0.6560671121310386,1
35,47629,4,60,0.09,38,0.14776282035092914,0.5536397575683929,0
46,38245,21,60,0.06,76,0.9992676350965197,0.29604448324287,0
42,73870,18,75,0.1,50,0.6721554147823683,0.07686024251356016,1
43,94829,17,63,0.08,76,0.510668621540704,0.6180183384861815,0
28,40588,10,65,0.25,35,0.9548414077534356,0.488162191675772,0
54,30442,21,59,0.08,62,0.8173803954265935,0.7590745133976107,0
39,70721,9,80,0.23,34,0.6917430396287367,0.41185792841563607,1
56,67145,15,80,0.15,25,0.8383972484821333,0.98555135786437,1
36,40599,12,85,0.07,33,0.38546658327792616,0.3976120548634339,0
50,32939,21,59,0.25,46,0.6844384454402135,0.33307163491158076,0
27,52149,9,75,0.19,57,0.19058001872976804,0.8709863767505804,1
34,96567,14,69,0.11,38,0.9880006352671021,0.3955064230189351,0
50,40208,13,93,0.27,56,0.5889817000934034,0.8708973191206802,1
49,96098,6,58,0.06,62,0.8142372474353075,0.027354285623850227,0
39,79492,19,64,0.1,23,0.407339880531034,0.6925933110655877,0
58,50951,4,58,0.24,77,0.7585888192751807,0.0718528734990973,0
31,78920,20,56,0.23,45,0.3873848994693605,0.14823246308495186,1
36,76766,17,75,0.12,79,0.5900050869605828,0.7000750198695912,1
49,87014,19,73,0.07,28,0.7781348156863122,0.2897233412135247,1
48,58351,3,61,0.26,60,0.11647391329623857,0.21043340127939947,0
38,79386,14,69,0.13,68,0.35678585136964824,0.8015261376293442,0
30,39308,17,63,0.1,59,0.5449369489760969,0.9462468641736971,0
53,89252,13,71,0.18,34,0.33399770608816925,0.23238064853830132,1
26,58064,9,65,0.28,60,0.30916723475565877,0.3171959562356853,0
53,83879,1,78,0.06,56,0.28166408958271216,0.7140733060064102,1
39,38720,17,81,0.24,23,0.22779182180936153,0.8152928705558762,1
57,72940,16,68,0.19,45,0.8489045625556306,0.9991623003272926,1
43,98475,18,84,0.16,71,0.9236891294005924,0.27337072325359923,1
29,77113,2,92,0.24,37,0.7001694481563281,0.5566185887535204,1
51,78926,14,81,0.29,60,0.02999951276507673,0.13401894145470405,1
34,68203,22,69,0.11,72,0.7862331951290019,0.3308401050984974,0
56,35392,23,89,0.09,78,0.5319398411153653,0.04496857122460285,0
39,55905,17,69,0.28,54,0.7581100878836062,0.2108385428363505,0
22,80385,3,57,0.22,73,0.4373383736628297,0.5065449767845924,1
56,60653,2,84,0.16,60,0.041281914888519844,0.16375912284704297,1
59,44799,8,91,0.19,60,0.681744985876798,0.8893833101726092,1
27,90103,2,62,0.24,79,0.44412849252872655,0.710309011429648,1
59,45052,2,90,0.24,48,0.8740434955452465,0.027736002539431093,1
42,36044,9,55,0.28,72,0.7381379368214274,0.8767015557252138,0
59,49871,20,65,0.16,43,0.35956174777780936,0.9773209941954688,0
30,50234,21,54,0.12,23,0.7240819597838186,0.5018615697670036,0
27,51381,6,94,0.21,40,0.4952085994495308,0.3146106775495777,1
48,47274,12,83,0.15,58,0.19944395225954514,0.2634644494000493,0
49,79892,9,55,0.2,26,0.4198863194402218,0.08741949421854867,1
29,80521,7,82,0.15,42,0.2225623945086459,0.49160937806903093,1
58,47920,12,64,0.09,59,0.004976519938377111,0.05014002210273605,0
47,46702,5,64,0.17,78,0.24679577358914595,0.5038371913275184,0
55,31894,16,63,0.22,40,0.20952132590825034,0.2525484407250931,0
32,60985,5,88,0.25,20,0.004336908686901508,0.4764319555781835,1
51,58287,12,54,0.17,78,0.7839253681002178,0.41838412634445377,0
55,45439,24,75,0.09,60,0.07698493817085217,0.3051142520043012,0
56,72235,20,66,0.15,44,0.4490590739388821,0.4486382395166729,0
45,57659,9,92,0.25,50,0.4178831756970649,0.4740338892456524,1
41,54976,23,65,0.15,74,0.18140811730554351,0.8336917615752386,0
23,97865,7,84,0.22,63,0.9668685065373809,0.6657833434322702,1
50,98306,19,87,0.18,57,0.6037336049268583,0.43315659768135195,1
37,86697,20,72,0.11,64,0.8135130457248358,0.9052419375757363,1
57,46651,23,62,0.25,24,0.4961405572349502,0.7557407765033082,0
43,79044,11,82,0.07,72,0.7228119173729131,0.07571689710828977,1
42,44633,21,78,0.18,50,0.969779208311758,0.1537458292658903,1
41,30569,12,83,0.1,70,0.3484054138031015,0.08166788361087662,0
21,89900,3,83,0.07,77,0.5042638527099454,0.31886335977897884,1
50,97509,17,76,0.18,20,0.5145368986920066,0.4356466208031734,1
30,63038,7,64,0.17,73,0.9919948163241387,0.5042459227598743,1
47,79088,22,58,0.23,75,0.23309914639221307,0.851412198696779,1
51,96793,10,75,0.24,49,0.6753075085870788,0.017956285783114923,1
24,68138,23,52,0.23,37,0.13822967845569234,0.4282884057451235,1
57,93310,15,85,0.15,27,0.927073532054248,0.4109983736821633,1
29,58757,2,54,0.21,75,0.5903819190016985,0.9474759366593022,0
59,86151,13,69,0.19,45,0.8594115270394701,0.24103691762419288,1
43,79272,4,69,0.16,59,0.8952415443395075,0.12240581190546895,1
54,36908,18,54,0.2,77,0.5571099121041476,0.142260212183976,0
42,40844,24,59,0.29,34,0.6820072712381984,0.5201427239278289,0
36,81455,23,65,0.1,38,0.6987206400289104,0.3909038035054664,0
20,98447,1,74,0.28,29,0.46048082350875874,0.7541420283639895,1
50,73066,2,93,0.06,43,0.43483824730266485,0.32318237215354284,1
50,70004,2,74,0.13,35,0.18618821897814286,0.12796175200235482,1
53,68333,4,79,0.12,62,0.3839145605012092,0.386875789721034,1
28,69697,3,63,0.21,50,0.9907569405455549,0.8830356173225551,1
41,47634,17,71,0.08,63,0.2698615771184859,0.4055265534210627,0
32,54561,14,92,0.27,35,0.7624409086761038,0.8336277224751479,1
44,48033,2,77,0.26,35,0.05934747005663876,0.37153008585358105,1
37,85063,16,79,0.21,47,0.46746879740765823,0.2813856239164547,1
31,55921,11,68,0.16,39,0.058410131917145613,0.7748627299053457,0
59,49340,13,87,0.28,54,0.4757999338078983,0.20923452767137662,1
36,92781,1,91,0.26,78,0.0275524608093769,0.2318307061698115,1
34,44901,23,69,0.17,28,0.6132947714839049,0.04981283807596637,0
34,40638,2,84,0.23,59,0.5865090999788805,0.18784571128199445,1
34,68596,2,71,0.19,29,0.7978432226303555,0.37881539360979866,1
58,74324,21,64,0.2,64,0.5832862022013471,0.39957269871490375,1
32,62642,5,60,0.13,37,0.9259991623510733,0.4206280869315733,0
36,55378,4,83,0.17,64,0.7831046140743562,0.4796929462353744,1
51,80867,12,73,0.07,64,0.13265652032228936,0.5719106157591509,1
28,72875,3,55,0.14,34,0.2654731883060909,0.18942902459545718,0
59,94377,20,66,0.22,64,0.02623059776879355,0.6139441830760658,1
39,84691,10,77,0.29,49,0.3861340015728073,0.33655458746928857,1
45,94303,20,80,0.29,67,0.5095362537694503,0.7340107351391284,1
46,90839,18,85,0.19,51,0.9459462487820665,0.5572044501863175,1
40,79063,21,58,0.2,59,0.5222674322818184,0.5542686268381061,1
37,35492,21,59,0.1,46,0.781028041942947,0.6854869885928732,0
32,61357,21,70,0.22,46,0.2680240125929012,0.33301899095356735,1
35,62314,10,83,0.07,38,0.15315843725883171,0.42923294056147543,1
28,78697,1,80,0.12,29,0.8108362538262528,0.5828978684328819,1
31,89567,6,78,0.22,63,0.24742514537459137,0.4215556205157256,1
57,77006,11,92,0.13,65,0.8713351176711064,0.4442574744337533,1
38,90011,2,92,0.06,25,0.16984987569196308,0.27248707278904316,1
26,40686,7,60,0.26,72,0.851586541015107,0.2873850262565758,0
54,67449,20,82,0.13,43,0.7728475800744501,0.6989574070047861,1
37,91606,21,50,0.07,28,0.6112206731406038,0.00428114202680574,0
35,48891,21,70,0.07,46,0.8502206778226161,0.0952904222083385,0
58,82115,21,72,0.11,26,0.3307101178824615,0.9488098895045057,1
23,90719,18,58,0.09,25,0.16603414566538777,0.18701808186300684,0
44,66723,21,50,0.24,73,0.15704067510445563,0.418120891874874,1
51,59877,19,70,0.13,52,0.2703589138157041,0.849685136123002,0
59,44026,4,71,0.25,40,0.44622713218005283,0.00010237252584688328,1
32,50422,13,53,0.09,65,0.8760228650812267,0.9251791894708498,0
36,39244,18,50,0.17,75,0.08953565215773651,0.05348862389636866,0
56,63481,20,59,0.22,57,0.9152420444347494,0.17086904952401072,1
25,88031,24,64,0.21,63,0.9254947103400862,0.029103543332409387,1
38,38521,13,85,0.2,36,0.7272363906692935,0.5195200462345985,1
32,31746,19,78,0.28,50,0.9002836136259467,0.9430943100855023,1
45,98232,17,54,0.11,56,0.7699866301779622,0.8390366115940365,0
33,42012,1,78,0.17,30,0.5283009651557536,0.6397485462646788,1
50,53457,6,76,0.27,47,0.6007502262259443,0.18548863757359701,1
23,59960,19,74,0.07,24,0.6282244764775827,0.8695970985269842,0
58,37910,20,65,0.06,31,0.12689328098311092,0.754775391136719,0
27,32693,1,65,0.11,22,0.19305413751751044,0.2668477635474832,0
44,45858,8,85,0.21,75,0.5233687238701609,0.8050891633958567,1
32,58810,17,74,0.11,60,0.11522831277094181,0.8771513380318489,0
51,50092,21,90,0.1,57,0.9649792960461111,0.6982260124296713,0
57,78700,22,50,0.16,73,0.5071272785144216,0.10038415097052822,1
57,88105,15,54,0.2,21,0.3800861448130596,0.9842468433298002,1
47,60505,18,90,0.11,45,0.1575400375915592,0.07600098896598628,1
49,58555,7,69,0.13,21,0.4165338974751863,0.6544739881502337,0
22,47939,16,54,0.2,73,0.30242618699254886,0.11052525520579626,0
47,41825,7,85,0.29,31,0.08792717120203464,0.9054133586208218,1
22,54151,17,78,0.22,59,0.9670052952380214,0.3499776834223788,1
53,30036,4,83,0.25,21,0.26497809604894673,0.5115030223878058,1
35,69051,12,67,0.14,60,0.6904702421335243,0.17876158436401057,0
41,90071,13,51,0.12,35,0.09132250182242274,0.5465621897831378,0
51,59873,4,65,0.16,79,0.9131690093267725,0.9388399052389893,0
57,66648,21,78,0.25,49,0.590751451560577,0.9016330706331568,1
27,56470,1,82,0.16,76,0.6568720003766121,0.06389592020223589,1
27,95129,1,65,0.26,66,0.7817843606688685,0.37825850647433734,1
25,38328,7,84,0.3,65,0.6059153286650836,0.2674313630421663,1
33,36333,9,92,0.07,71,0.07090745841325563,0.48136147711308885,0
51,76638,1,91,0.06,55,0.4295824236321526,0.8337291623350698,1
54,41268,16,66,0.09,23,0.2620300933311447,0.7388517856494307,0
29,47045,18,53,0.15,30,0.48671702068118383,0.3439781921638474,0
22,70741,22,53,0.08,72,0.40432516168173804,0.38266582956219697,0
31,72770,15,74,0.27,43,0.8265331172988476,0.6542549920082402,1
50,37887,6,82,0.06,37,0.24704755220977093,0.19422516883264784,0
48,54918,2,63,0.13,46,0.2013010592779484,0.10272802014449134,0
24,65497,9,73,0.1,56,0.9580862954505749,0.24258846421092228,1
44,91009,4,60,0.28,21,0.9495166138891795,0.1240324313524298,1
50,41929,13,74,0.22,34,0.9934649649176011,0.35198424324732636,1
40,91762,23,77,0.28,30,0.5683805795463371,0.9375657840594263,1
39,58546,22,56,0.29,46,0.11314396058899856,0.12029947602516777,0
58,67338,11,85,0.17,75,0.8801677407371972,0.8183221436090667,1
41,64283,13,59,0.11,68,0.14511498425764058,0.5346480314381526,0
23,76566,11,85,0.1,67,0.15559432602915613,0.6329030765007971,1
32,58013,19,80,0.11,66,0.19339756748608794,0.17008236801808196,0
39,82132,8,68,0.23,42,0.6534188353930929,0.15137331147189448,1
32,58084,7,67,0.06,54,0.10719905322732248,0.16274367681181057,0
36,51143,16,55,0.06,71,0.778281629011766,0.6670628763917479,0
55,44179,3,77,0.2,49,0.05825159595805418,0.747788266741729,1
52,88726,17,56,0.21,66,0.11044656067182013,0.920244944499519,1
20,40222,18,87,0.22,43,0.4344871416665286,0.3981923526671355,1
34,89965,15,61,0.14,38,0.3791715019499007,0.4619693841001401,0
32,94068,17,90,0.25,79,0.989708268397434,0.46959501599581244,1
36,53949,11,83,0.18,48,0.9668639567187033,0.2698979027865671,1
43,46116,5,74,0.08,32,0.18968180735562556,0.32823265464399665,0
27,81052,16,66,0.25,67,0.9466655450784626,0.8468202360767562,1
46,81369,15,82,0.29,42,0.6922619040119661,0.34372218458592163,1
42,78817,10,72,0.07,31,0.40884316553323397,0.8690961019234852,1
27,59655,14,58,0.15,68,0.7396309321609413,0.3052677114830531,0
27,87802,2,55,0.17,67,0.9001409657065468,0.3398831625426503,1
45,77632,16,51,0.09,60,0.180141553798975,0.5602808717789113,0
32,44193,19,87,0.27,48,0.19598426137766112,0.10312684714322584,1
58,60776,8,58,0.12,25,0.4087207622276604,0.922062267166209,0
56,73225,15,52,0.25,70,0.1692117713350707,0.8203998386385193,1
47,90010,10,65,0.22,42,0.36039748570581576,0.6705038275075773,1
44,95451,5,74,0.2,50,0.6456915270625141,0.9881250136981269,1
35,78812,20,73,0.1,64,0.8128181253338548,0.015999361346902052,1
21,48895,16,78,0.11,40,0.3019349376853995,0.4110603164323229,0
37,95782,21,93,0.06,43,0.281730683804838,0.8583430583316742,1
36,51209,22,89,0.11,27,0.7797429643891776,0.4330172797739914,0
49,91807,12,75,0.14,63,0.3810262260025091,0.005241336809270636,1
58,53086,23,87,0.26,28,0.8184753678688415,0.15775411559595398,1
32,57207,13,84,0.14,41,0.9933803203292133,0.4340724123867524,0
51,50897,9,72,0.24,23,0.979668675983717,0.6679478609527235,1
48,93083,17,53,0.16,32,0.662686954847289,0.16265426838482255,1
49,96957,20,91,0.25,53,0.37521321137745056,0.4480430602983698,1
37,37283,12,63,0.29,22,0.06548985947676267,0.012788537735544225,0
32,30255,5,88,0.11,56,0.7380406327170608,0.4775005222342973,0
40,45487,24,56,0.27,75,0.977967241053244,0.8959244762391758,0
49,49346,12,57,0.21,47,0.06798446321562812,0.59676803152359,0
40,65050,1,91,0.25,45,0.006167710620640143,0.4406556312271691,1
36,38744,20,68,0.21,69,0.8317761965817175,0.16225933569432438,0
59,54756,16,51,0.16,72,0.10225896203823714,0.20241856351651166,0
38,91596,12,50,0.11,65,0.08162298044557947,0.0765099500700791,0
34,55146,9,91,0.07,76,0.9103360682231786,0.7424110435606,0
28,85032,13,87,0.18,53,0.07956081167188134,0.07713527757480731,1
29,72687,17,62,0.3,34,0.11401765477542614,0.38394882873420166,1
50,76103,17,91,0.23,27,0.5695736752696933,0.7498446935127548,1
42,51976,4,93,0.13,67,0.7568141730332912,0.7128226994134951,0
49,92863,14,73,0.26,54,0.3995722587142272,0.577532166585275,1
52,30591,19,81,0.24,43,0.42058916069039043,0.5713077341260681,1
28,36277,7,79,0.12,71,0.6326259871511386,0.09032808029190609,0
20,91860,3,55,0.05,71,0.5054252948307812,0.17491527175448995,0
54,32260,1,87,0.08,79,0.018628292777717492,0.5347444571072109,0
30,95883,12,82,0.27,74,0.11358318627219988,0.3480803282555798,1
53,54741,15,93,0.26,56,0.5816000155254027,0.018937101093339015,1
35,67211,11,72,0.12,23,0.7936625096978661,0.7981667328791635,1
28,71542,10,59,0.12,74,0.7631031454299559,0.6538132671074967,0
51,36869,2,64,0.25,31,0.740056559293645,0.3257854666690967,0
34,94732,4,72,0.28,38,0.771272616208134,0.09820519729237398,1
31,49422,17,85,0.24,34,0.04444347632452306,0.5912007606420349,1
52,65613,17,50,0.2,76,0.8951015649625885,0.3485495685666451,1
33,87016,8,57,0.11,49,0.8892831052116746,0.2553893370081426,0
27,90110,23,52,0.18,64,0.531923989097614,0.7214692530161588,1
27,64033,14,63,0.11,56,0.24859433226876537,0.3281500610494358,0
46,75213,24,66,0.25,31,0.5921784727814334,0.1360484915969128,1
31,91993,4,83,0.15,38,0.5578859263752866,0.48165374782959347,1
20,42938,6,55,0.26,53,0.22295720769021032,0.8284657882495069,0
59,32274,19,54,0.15,26,0.6031301789286692,0.8496587841996274,0
30,61815,24,90,0.26,47,0.7972941161006097,0.8493431648003485,1
58,48961,4,89,0.13,74,0.8061068647452562,0.4209198394014817,0
50,50044,3,78,0.16,47,0.05969782227991438,0.7909342112394347,1
36,51975,20,84,0.2,48,0.19716331181246438,0.85023076796546,1
52,44706,6,67,0.07,56,0.6682233605931954,0.4595382101926465,0
51,35974,23,89,0.29,39,0.8598319454143022,0.31873938892037945,1
48,51213,7,79,0.19,30,0.5212170824492155,0.7019645468105937,1
40,31950,14,64,0.18,69,0.7075256683349804,0.904469272355995,0
40,40411,12,64,0.26,69,0.021072010656900564,0.9721524851245122,0
59,76156,16,65,0.27,58,0.6084208118853993,0.2902248056771555,1
42,92744,20,82,0.18,61,0.9619091444366017,0.9561710561317173,1
25,47771,8,59,0.28,42,0.661014607032738,0.4992822467074933,0
41,99810,23,68,0.07,71,0.9222757166003197,0.30603470430098045,0
57,65053,2,86,0.08,65,0.5660094581310737,0.9883981102235291,1
56,82076,13,52,0.2,39,0.8433787377759276,0.8778079751238439,1
27,37045,8,85,0.14,39,0.12416240825714753,0.6924165892752905,0
54,87623,21,53,0.17,30,0.12351326288681652,0.8949422301216396,1
30,59714,20,60,0.13,21,0.12017932919579455,0.6814878727049167,0
43,64386,16,90,0.15,32,0.4888495520367091,0.4404037984420949,1
40,38562,4,82,0.26,32,0.33026356083711506,0.9480495570540051,1
21,85048,16,77,0.2,60,0.7191858537410359,0.963247677716093,1
59,42026,20,81,0.3,68,0.9026219143003972,0.31417509728973836,1
38,61589,6,65,0.25,34,0.6193748285734819,0.3543953345633306,1
58,56844,4,58,0.12,75,0.2132105560985793,0.38272044076540457,0
47,53447,16,60,0.12,73,0.9308768675291137,0.8221459517172414,0
36,84708,23,55,0.13,50,0.5278573381379826,0.7911456508431024,0
25,93925,23,76,0.26,77,0.7199455531357553,0.9831151047561281,1
38,81574,21,61,0.06,42,0.8905058504351772,0.46521367703236005,0
57,48812,13,71,0.11,79,0.9898319320989026,0.736767094067595,0
47,85309,5,89,0.28,72,0.5060639491016738,0.8567204698454748,1
21,94230,15,86,0.21,41,0.8080627186836739,0.2212304381339767,1
57,71628,8,70,0.11,73,0.566867065318242,0.6205554275116324,0
56,70581,7,82,0.1,35,0.48645394599580594,0.5477076763971989,1
23,76628,14,66,0.27,76,0.5377125192762898,0.7428270050004,1
41,55105,7,78,0.27,61,0.48427524382170417,0.6954279826176692,1
45,99157,22,89,0.11,48,0.4210281187946806,0.8127926108516373,1
55,62442,7,59,0.16,39,0.7237206905139878,0.31114519035146393,1
32,32347,23,67,0.26,47,0.2496758159476592,0.2163563916735941,0
51,77650,18,62,0.24,46,0.6163814658060006,0.8051987309074251,1
36,47110,10,76,0.25,63,0.7129601777644295,0.36056343102723,1
55,92170,18,59,0.18,48,0.892090833390705,0.28757355792657846,1
38,34923,14,81,0.28,24,0.3318771489375857,0.3368185255268695,1
54,81801,10,90,0.13,71,0.8605991035160644,0.06635399105102746,1
59,92771,7,94,0.09,68,0.9452911713258638,0.7731443461572676,1
47,78135,7,52,0.23,61,0.6486793827417188,0.7151596585400799,1
20,49199,7,71,0.18,57,0.7714330079230131,0.55269245382874,1
37,39066,5,76,0.26,72,0.4057069598188734,0.7160849799072093,1
59,82136,1,52,0.07,71,0.9521354197846927,0.3731331667482952,0
52,66575,14,82,0.26,57,0.6708614550864241,0.29536907611037955,1
31,76733,18,51,0.12,63,0.3101568086177675,0.8623009893481458,0
27,46991,13,60,0.21,72,0.40426134723402285,0.4224545702892062,0
43,52553,8,59,0.06,70,0.6177555141315761,0.19591217178469011,0
35,30634,8,88,0.2,21,0.2341351645122951,0.7490439156123414,1
23,42771,10,82,0.23,64,0.7539144043402921,0.3358718542861926,1
57,48298,17,56,0.14,73,0.22469151626964312,0.21185130089972715,0
46,65999,6,64,0.1,39,0.5917891957709392,0.02721427771589202,0
28,89648,15,75,0.18,62,0.6970065129948273,0.9706017582814578,1
35,92668,15,60,0.26,66,0.8597478956615386,0.4672893839477671,1
31,99374,16,87,0.13,32,0.7339004157889332,0.16175787302793965,1
50,97509,8,76,0.11,45,0.798825091552285,0.7578111595507295,1
43,74440,19,88,0.12,54,0.9129318014978482,0.8876511280462965,1
33,61655,20,56,0.29,65,0.5977715612220723,0.5279679925988612,1
44,73039,15,50,0.14,27,0.8462800106620166,0.028359458784542158,0
53,85255,3,59,0.05,47,0.23187223102517207,0.3651429614012456,0
22,84989,6,70,0.25,60,0.8147331707919729,0.24310163563176035,1
43,41244,8,64,0.22,34,0.22168674130648025,0.6363974698559645,0
28,88595,16,79,0.08,74,0.9346292187427798,0.5188578017517028,1
45,69551,15,79,0.3,69,0.32997333745766866,0.35573684373267034,1
39,93230,13,57,0.2,27,0.17183799817561285,0.6485051380715374,1
59,58371,20,73,0.18,30,0.14816876012920188,0.5844292820984014,1
29,99358,15,68,0.15,48,0.18727221693783236,0.906490124460262,0
38,58878,18,52,0.27,78,0.44754030856316596,0.5968029522800831,0
22,66157,13,64,0.11,24,0.522149391080059,0.5077118847116318,0
43,35914,24,85,0.12,66,0.9137858325239185,0.8236700841540623,0
